-92.912,45.476
-96.568,46.869
-95.382,47.535
-90.498,47.856
-95.17,43.991
-94.108,46.477
-93.12,44.759
-92.836,44.028
-95.439,45.917
-93.952,43.666
-92.084,43.681
-93.355,43.666
-92.697,44.415
-95.993,45.944
-93.362,44.971
-91.474,43.709
-94.905,47.051
-93.273,45.555
-93.57,47.432
-95.15,43.682
-93.295,45.887
-95.017,45.157
-96.854,48.764
-93.661,48.375
-96.16,44.995
-91.469,47.5
-94.832,48.704
-93.747,44.361
-96.272,44.408
-95.826,44.412
-94.264,44.834
-95.819,47.32
-96.478,48.326
-94.537,43.677
-94.508,45.129
-93.637,45.858
-94.346,46.011
-92.839,43.659
-95.738,44.004
-94.136,44.32
-95.724,43.66
-96.532,47.314
-92.443,44.007
-95.737,46.405
-96.079,48.088
-92.835,46.098
-96.255,44.006
-96.408,47.77
-95.447,45.593
-93.107,44.991
-96.084,47.867
-95.237,44.411
-94.925,44.724
-93.283,44.348
-96.242,43.667
-95.778,48.783
-92.405,47.369
-93.511,44.696
-93.768,45.424
-94.22,44.574
-94.496,45.541
-93.216,44.03
-95.981,45.579
-95.674,45.277
-94.883,46.082
-96.5,45.767
-92.215,44.295
-95.003,46.544
-93.577,44.027
-92.909,44.999
-94.611,43.985
-96.478,46.324
-91.742,44.009
-93.916,45.189
-95.827,44.715
-91.354,31.536
-88.539,34.906
-90.839,31.189
-89.573,33.076
-89.177,34.792
-90.83,33.803
-89.324,33.914
-89.907,33.46
-88.938,33.934
-89.257,33.344
-90.921,31.963
-88.725,32.057
-88.723,33.63
-90.574,34.248
-90.404,31.866
-89.549,31.638
-89.992,34.904
-89.276,31.263
-90.899,31.476
-88.625,30.865
-88.64,31.217
-89.803,33.775
-89.462,30.358
-89.08,30.428
-90.305,32.294
-90.055,33.108
-90.533,33.129
-90.99,32.791
-88.373,34.278
-88.633,30.456
-89.146,31.999
-91.047,31.739
-89.819,31.577
-89.174,31.652
-88.652,32.753
-89.512,34.355
-89.474,31.202
-88.678,32.4
-90.097,31.553
-89.525,32.731
-88.683,34.277
-90.266,33.565
-90.447,31.54
-88.422,33.508
-90.084,32.571
-89.824,31.241
-89.495,34.771
-88.501,33.899
-89.651,33.48
-89.13,32.747
-89.118,32.405
-88.582,33.116
-88.862,33.44
-89.962,34.364
-89.605,30.717
-88.991,31.215
-90.434,31.201
-89.016,34.247
-88.53,34.618
-90.267,34.261
-89.999,32.266
-89.518,32.392
-90.837,32.915
-89.862,31.911
-89.518,31.985
-89.13,30.796
-90.584,33.588
-90.228,33.944
-89.965,34.645
-88.926,34.769
-88.243,34.729
-90.374,34.673
-89,34.489
-90.113,31.137
-90.855,32.342
-90.964,33.354
-88.653,31.65
-89.244,33.587
-91.266,31.176
-89.054,33.093
-89.727,34.055
-90.388,32.798
-92.586,40.19
-94.822,39.963
-95.45,40.424
-91.796,39.206
-93.832,36.7
-94.326,37.497
-94.362,38.245
-93.299,38.294
-90.011,37.343
-92.313,38.99
-94.827,39.723
-90.388,36.724
-93.979,39.659
-91.946,38.825
-92.77,38.087
-89.628,37.359
-93.479,39.417
-90.937,36.948
-94.377,38.689
-93.885,37.73
-92.976,39.506
-93.237,37.015
-91.729,40.408
-94.474,39.254
-94.39,39.601
-92.241,38.54
-92.805,38.855
-91.326,38.025
-93.833,37.416
-93.041,37.675
-93.987,39.961
-94.405,39.881
-91.508,37.63
-92.527,36.929
-90.066,36.299
-91.036,38.427
-91.513,38.449
-94.422,40.203
-93.316,37.216
-93.585,40.108
-93.974,40.333
-93.775,38.387
-93.334,37.917
-95.218,40.096
-92.695,39.149
-91.878,36.787
-90.744,37.539
-94.463,39.024
-94.413,37.148
-90.499,38.286
-93.796,38.745
-92.148,40.137
-92.624,37.661
-93.802,39.066
-93.81,37.055
-91.675,40.086
-90.932,39.032
-93.087,39.833
-93.554,39.78
-94.384,36.622
-92.565,39.83
-90.313,37.504
-91.899,38.148
-91.508,39.77
-93.578,40.428
-92.481,38.239
-89.333,36.844
-92.604,38.636
-91.991,39.511
-91.466,38.937
-92.847,38.365
-89.677,36.588
-94.368,36.905
-94.878,40.36
-91.427,36.637
-91.859,38.465
-92.455,36.632
-89.767,36.193
-89.838,37.71
-93.264,38.71
-91.774,37.922
-91.146,39.361
-94.729,39.315
-93.414,37.614
-92.199,37.846
-93.007,40.475
-91.497,39.535
-92.48,39.428
-94.023,39.321
-90.978,37.366
-90.81,36.617
-90.652,38.784
-93.779,38.051
-90.173,37.908
-90.506,37.84
-90.378,38.654
-93.204,39.124
-92.527,40.467
-92.147,40.439
-89.579,37.043
-91.398,37.125
-92.085,39.775
-89.959,36.847
-93.457,36.715
-93.134,40.21
